,COVID-19 doses (daily),Daily new confirmed deaths due to COVID-19
12455,60146.0,15.105060373569012
12456,6505.0,1790003.8
12457,1492.0,2506005.3
12458,85260.0,2403719.1999999997
12459,79026.0,2045718.4000000001
12460,74709.0,716001.5
12461,70790.0,306857.8
12462,70475.0,15.090875760608634
12463,16896.0,2403719.1999999997
12464,1704.0,2045718.4000000001
12465,58479.0,1483146.0
12466,52518.0,2608291.1
12467,51971.0,511429.60000000003
12468,50460.0,613715.6
12469,52505.0,15.119046594124162
12470,13363.0,2250290.4
12471,1370.0,1585431.8
12472,48003.0,1278574.0999999999
12473,45043.0,2301433.3
12474,44186.0,358000.75999999995
12475,40689.0,204571.86
12476,43384.0,15.016767788454914
12477,9474.0,2199147.5
12478,1070.0,1636574.9000000001
12479,43179.0,1380860.0
12480,39980.0,1790003.8
12481,39885.0,255714.80000000002
12482,36764.0,255714.80000000002
12483,40356.0,2608291.1
12484,10193.0,1738860.7
12485,1060.0,1585431.8
12486,1586.0,1432003.0
12487,36784.0,1738860.7
12488,37228.0,255714.80000000002
12489,37290.0,409143.72
12490,39861.0,358000.75999999995
12491,10547.0,15.3641689553366
12492,868.0,1994575.5999999999
12493,37722.0,1432003.0
12494,33845.0,1738860.7
12495,34587.0,613715.6
12496,31849.0,306857.8
12497,34463.0,15.047073091256449
12498,9169.0,1636574.9000000001
12499,954.0,1483146.0
12500,32869.0,1534288.9
12501,31685.0,1176288.1
12502,29318.0,511429.60000000003
12503,27686.0,306857.8
12504,35692.0,2915149.0
12505,6517.0,1790003.8
12506,538.0,1432003.0
12507,32772.0,1994575.5999999999
12508,25547.0,1483146.0
12509,24810.0,306857.8
12510,22682.0,153428.9
12511,24841.0,2454862.4
12512,6220.0,1278574.0999999999
12513,587.0,1432003.0
12514,27171.0,1380860.0
12515,27398.0,1841146.7
12516,23019.0,511429.60000000003
12517,13977.0,409143.72
12518,632.0,2608291.1
12519,477.0,1432003.0
12520,92.0,716001.5
12522,19938.0,0.0
12523,23279.0,0.0
12524,20047.0,2199147.5
12525,19451.0,409143.72
12526,2707.0,2199147.5
12527,185.0,1483146.0
12528,10001.0,818287.43
12529,10023.0,1176288.1
12530,9487.0,102285.93
12531,8568.0,255714.80000000002
12532,9072.0,2506005.3
12533,1404.0,664858.5
12534,99.0,1227431.2
12535,5646.0,1125145.2
12536,6336.0,971716.2999999999
12537,6484.0,409143.72
12538,6933.0,306857.8
12539,7374.0,1790003.8
12540,1009.0,1125145.2
12541,71.0,818287.43
12542,162.0,971716.2999999999
12543,5150.0,716001.5
12544,5886.0,306857.8
12545,5152.0,255714.80000000002
12546,7298.0,255714.80000000002
12547,947.0,2148004.5
12548,86.0,767144.4400000001
12549,5121.0,1074002.3
12550,4740.0,767144.4400000001
12551,5234.0,358000.75999999995
12552,5811.0,204571.86
12553,5626.0,1841146.7
12554,896.0,920573.35
12555,65.0,1125145.2
12556,4167.0,716001.5
12557,5309.0,0.0
12558,4897.0,1432003.0
12559,4795.0,358000.75999999995
12560,4359.0,1176288.1
12561,511.0,1278574.0999999999
12562,81.0,1022859.2000000001
12563,57.0,1278574.0999999999
12565,3115.0,0.0
12566,3837.0,0.0
12567,4369.0,2454862.4
12568,530.0,613715.6
12569,47.0,2659434.0
12570,3487.0,1227431.2
12571,3541.0,2045718.4000000001
12572,3887.0,767144.4400000001
12573,3895.0,102285.93
12574,4233.0,2710577.0
12575,650.0,1534288.9
12576,35.0,1534288.9
12577,3399.0,1278574.0999999999
12578,3242.0,1227431.2
12579,4194.0,664858.5
12580,3884.0,358000.75999999995
12581,4404.0,2557148.1999999997
12582,665.0,1432003.0
12583,36.0,1790003.8
12584,3217.0,1125145.2
12585,3315.0,1227431.2
12586,3299.0,306857.8
12587,3393.0,716001.5
12588,3240.0,2915149.0
12589,466.0,2250290.4
12590,29.0,1278574.0999999999
12591,2545.0,1022859.2000000001
12592,3017.0,1534288.9
12593,3284.0,511429.60000000003
12594,2941.0,255714.80000000002
12595,2914.0,3170863.6
12596,406.0,1329717.0
12597,18.0,1687717.8
12598,2013.0,1432003.0
12599,2415.0,818287.43
12600,2952.0,511429.60000000003
12601,88.0,409143.72
12602,2778.0,2761720.0
12603,222.0,1227431.2
12605,1755.0,358000.75999999995
12606,1743.0,1534288.9
12607,1924.0,204571.86
12608,1996.0,204571.86
12609,1879.0,2148004.5
12610,301.0,1380860.0
12611,21.0,1432003.0
12612,1800.0,1278574.0999999999
12613,2017.0,1432003.0
12614,1915.0,102285.93
12615,1671.0,409143.72
12616,1062.0,2557148.1999999997
12617,32.0,1278574.0999999999
12619,2226.0,1636574.9000000001
12620,2219.0,255714.80000000002
12621,1278.0,2608291.1
12622,37.0,1125145.2
12623,1682.0,0.0
12624,1944.0,2199147.5
12625,2497.0,562572.6
12626,231.0,2352576.3
12627,25.0,1534288.9
12628,2355.0,1380860.0
12629,2701.0,818287.43
12630,3100.0,409143.72
12631,2952.0,255714.80000000002
12632,2933.0,2608291.1
12633,275.0,1483146.0
12634,21.0,1534288.9
12635,2342.0,664858.5
12636,3543.0,1636574.9000000001
12637,2992.0,358000.75999999995
12638,2580.0,460286.68
12639,2750.0,2148004.5
12640,269.0,869430.36
12641,14.0,1227431.2
12642,2252.0,1380860.0
12643,2551.0,818287.43
12644,2643.0,306857.8
12645,2643.0,153428.9
12646,2521.0,1943432.5999999999
12647,294.0,767144.4400000001
12648,18.0,971716.2999999999
12649,1896.0,1380860.0
12650,1935.0,767144.4400000001
12651,2277.0,306857.8
12652,2091.0,204571.86
12653,2041.0,1738860.7
12654,219.0,460286.68
12655,12.0,818287.43
12656,1747.0,1022859.2000000001
12657,2259.0,767144.4400000001
12658,1342.0,204571.86
12659,14.6838711757199,0.0
12660,14.918679449531572,701.6659999999999
12661,15.517764815908563,0.0
12662,15.627726199051665,0.0
12663,15.414292092352538,701.6659999999999
12664,15.249642486820509,0.0
12665,15.285456721517665,0.0
12666,15.131382723027926,0.0
12667,15.450811324817865,0.0
12668,15.731697752734405,0.0
12669,15.787506216674098,0.0
12670,14.87191134552816,0.0
12671,15.007309865032916,0.0
12672,14.85649408690303,0.0
12673,14.767168819776032,0.0
12674,15.118151805899867,0.0
12675,15.620350931231586,0.0
12676,15.60242514300525,0.0
12677,15.024471202308668,1403.3319999999999
12678,14.870519557339605,0.0
12679,15.338300881775186,701.6659999999999
12680,15.122491383000398,0.0
12681,15.094498344414571,701.6659999999999
12682,15.278766191701747,701.6659999999999
12683,15.158897679033188,0.0
12684,14.707918759043181,0.0
12685,14.656215734288125,0.0
12686,14.878496014412317,0.0
12687,15.187452666473732,0.0
12688,15.469156916413613,0.0
12689,15.765981860554193,0.0
12690,15.39675494174656,0.0
12691,15.256530055459773,0.0
12692,15.33982643475155,0.0
12693,15.33895497519127,701.6659999999999
12694,15.685310886349644,0.0
12695,15.886037608373837,0.0
12696,16.072889162744634,0.0
12697,16.266601945457005,0.0
12698,15.491110859847833,701.6659999999999
12699,15.411255346023854,0.0
12700,15.334367311129231,0.0
12701,15.360943353642055,0.0
12702,15.431328276090534,0.0
12703,15.908238567320028,0.0
12704,16.16612371527961,0.0
12705,16.051955955291376,0.0
12706,15.720747659739475,0.0
12707,15.973878915711362,0.0
12708,16.09103283415187,0.0
12709,16.264358244329657,0.0
12710,16.352218785441977,0.0
12711,16.43458388812213,0.0
12712,16.32949053618342,0.0
12713,16.45106181992969,0.0
12714,16.52708793127458,0.0
12715,16.432760467743343,1403.3319999999999
12716,16.441772155981905,0.0
12717,16.659663900242332,701.6659999999999
12718,16.62762048906936,0.0
12719,16.44948362746283,1403.3319999999999
12720,16.424550482338564,4209.9957
12721,16.61248702925509,4209.9957
12722,16.783923072248122,4209.9957
12723,16.81169278027614,7718.3256
12724,16.685509582751486,9121.657
12725,16.740337471676472,13331.654
12726,16.704937480755408,14734.985
12727,16.716822310849864,7016.6597
12728,16.919917892995013,10524.989
12729,16.833004372223456,9121.657
12730,16.947433229602353,8419.9915
12731,16.74189280697404,11928.322
12732,16.859890175965635,14734.985
12733,16.737703981998912,25961.641
12734,16.51108330505908,25259.975000000002
12735,16.603911173239673,18243.315
12736,16.512027910692737,15436.651
12737,16.581452300399082,17541.649
12738,16.833151132483643,19646.646
12739,16.71770114201272,16839.983
12740,16.524227270231894,18243.315
12741,16.472056986389582,18243.315
12742,16.245961109953395,10524.989
12743,16.799979689805895,5613.3279999999995
12744,16.87139680141899,12629.988
12745,16.88365655853461,13331.654
12746,16.97696915432643,14734.985
12747,16.822776116758586,14033.319000000001
12748,16.745850666130096,7718.3256
12749,16.836959358753468,14033.319000000001
12750,16.908324214542937,4209.9957
12751,16.998510511055066,16839.983
12752,17.02397238490234,4209.9957
12753,16.958023605900625,3508.3299
12754,16.880069069122563,9121.657
12755,16.83871212215304,6314.994
12756,16.856550797007962,2104.9979
12757,16.76100166765775,6314.994
12758,16.7568394954344,3508.3299
12759,16.784590851871357,9121.657
12760,16.76131707530819,10524.989
12761,16.369787863425348,7016.6597
12762,16.062794440859125,1403.3319999999999
12763,16.374132322985915,1403.3319999999999
12764,16.399659117862228,11928.322
12765,16.18687525970639,6314.994
12766,16.287416479998825,2104.9979
12767,16.23472255188176,8419.9915
12768,15.978718749445413,4209.9957
12769,15.934172932989691,2806.6639999999998
12770,16.007164201982874,701.6659999999999
12771,16.175137485780976,4209.9957
12772,16.348413485448646,4209.9957
12773,16.2783420852938,4209.9957
12774,16.238187219900066,2806.6639999999998
12775,16.09830112562932,701.6659999999999
12776,16.02707636210017,2806.6639999999998
12777,16.19125326452148,701.6659999999999
12778,16.228563193525833,2806.6639999999998
12779,16.389724634301555,3508.3299
12780,16.588099342704055,2806.6639999999998
12781,16.665754582599867,1403.3319999999999
12782,16.44090359779677,1403.3319999999999
12783,16.263148009155163,0.0
12784,16.563037913694814,0.0
12785,16.677082727010124,701.6659999999999
12786,16.69964071084036,0.0
12787,16.704158664559987,0.0
12788,16.715667671609815,0.0
12789,16.55143536066649,0.0
12790,16.63139826445077,1403.3319999999999
12791,16.7681265926476,0.0
12792,16.79475774608949,1403.3319999999999
12793,16.69846604988441,0.0
12794,16.56207615944261,0.0
12795,16.58609734015863,2104.9979
12796,16.343157441275125,8419.9915
12797,16.318666423246498,2104.9979
12798,16.343157441275125,2806.6639999999998
12799,16.383762226021894,701.6659999999999
12800,16.312510537771285,1403.3319999999999
12801,16.317929714723572,701.6659999999999
12802,16.29473450842502,1403.3319999999999
12803,16.062265871739424,1403.3319999999999
12804,16.022575559124007,0.0
12805,16.336668854124238,0.0
12806,16.292217095206425,0.0
12807,16.36916568271016,0.0
12808,16.324459283586236,3508.3299
12809,16.297997699768715,701.6659999999999
12810,16.256029924163233,701.6659999999999
12811,16.22110349124454,0.0
12812,16.519485867963336,0.0
12813,16.443434786815438,701.6659999999999
12814,16.356718851892083,701.6659999999999
12815,16.55512408811791,1403.3319999999999
12816,16.565022612833143,701.6659999999999
12817,16.409645309647082,0.0
12818,16.274329958524834,701.6659999999999
12819,16.24393512397311,0.0
12820,16.26849653766215,701.6659999999999
12821,15.994684419178048,701.6659999999999
12822,15.922324168064861,701.6659999999999
12823,15.833608602311077,0.0
12824,15.92122894448051,0.0
12825,15.76967242490054,0.0
12826,15.54504012802404,0.0
12827,15.597556503298179,0.0
12828,15.530569132215254,0.0
12829,15.473929283059894,701.6659999999999
12830,15.503205153309565,701.6659999999999
12831,15.80884953683047,0.0
12832,15.527505239228866,0.0
12833,15.29711532616119,701.6659999999999
12834,15.301197889308938,0.0
12835,15.317363482435562,0.0
12836,15.262665042579666,0.0
12837,15.282924200889907,0.0
12838,15.208284133567338,0.0
12839,15.095054827301363,701.6659999999999
12840,15.023874009277241,0.0
12841,14.296701994647355,0.0
12842,15.19654134072846,701.6659999999999
12843,15.252735885338804,0.0
12844,15.11706396273788,0.0
12845,14.985513153085241,0.0
12846,14.73698821445641,0.0
12847,14.908440398729816,701.6659999999999
12848,14.869474443516944,0.0
12849,14.868777093662098,0.0
12850,14.744125434627934,0.0
12851,13.53314897324916,701.6659999999999
12852,13.534474352733596,0.0
12853,13.500801182986649,0.0
12854,13.679691980296456,701.6659999999999
12855,13.66932920519293,0.0
12856,13.768419998647904,0.0
12857,13.981872941919192,0.0
12858,14.049001193097952,701.6659999999999
12859,14.079412869799512,701.6659999999999
12860,13.926157973306085,0.0
12861,14.166872110808757,0.0
12862,14.162640795773006,0.0
12863,14.168278579812432,0.0
12864,14.419827071265543,0.0
12865,14.445718471231567,0.0
12866,14.119312750303045,0.0
12867,14.23487922870341,0.0
12868,14.512650257801601,0.0
12869,14.571633007169066,0.0
12870,14.556972075219997,0.0
12871,14.615267923020578,0.0
12872,14.718919069193719,0.0
12873,14.351419547235064,0.0
12874,14.214287349062356,0.0
12875,14.72013388966512,701.6659999999999
12876,14.790447862487236,0.0
12877,14.884694379230218,0.0
12878,15.019083582388873,0.0
12879,15.350656081240881,0.0
12880,15.629683785001836,0.0
12881,15.557729756763527,0.0
12882,15.49260730578806,0.0
12883,15.69222388616495,0.0
12884,15.878060359103301,0.0
12885,15.99694456227372,0.0
12886,16.006828950299035,0.0
12887,16.164597580066015,0.0
12888,15.970059688086382,0.0
12889,15.865394676151615,0.0
12890,15.93633405735571,701.6659999999999
12891,15.978143805552723,0.0
12892,15.956400029508266,0.0
12893,15.976647402568041,0.0
12894,16.058345752709652,0.0
12895,15.821709272375374,0.0
12896,15.683768152557509,0.0
12897,15.740051284368928,0.0
12898,15.745146279727928,0.0
12899,15.671027149367234,0.0
12900,15.721937250780936,0.0
12901,15.87411156140467,0.0
12902,15.688696546187943,0.0
12903,15.526421620030112,0.0
12904,15.708773263102572,0.0
12905,15.788201868779279,0.0
12906,15.858417904567366,0.0
12907,15.957574841535445,0.0
12908,16.122884267212406,0.0
12909,16.028827292537546,0.0
12910,15.86603821814647,0.0
12911,15.91499991746687,0.0
12912,15.944337443801645,0.0
12913,15.89282496389412,0.0
12914,15.948018939120388,0.0
12915,16.178720366892396,0.0
12916,16.07769034044656,0.0
12917,15.774054985900765,0.0
12919,15.814148821560213,0.0
12920,15.870787600702174,0.0
12921,16.028061637675496,0.0
12922,16.197276541220045,0.0
12923,16.068380163809596,0.0
12924,16.0096192860801,0.0
12925,16.014289593171263,0.0
12926,16.103489600040287,701.6659999999999
12927,16.167076368399893,0.0
12928,16.238275899890485,0.0
12929,16.287838509933596,0.0
12930,16.17655331485171,701.6659999999999
12931,16.203447409876752,0.0
12932,16.25742280317376,0.0
12933,16.363626799379052,0.0
12934,16.40252250593397,0.0
12935,16.390257987925125,0.0
12936,16.31833906423935,0.0
12937,16.252276919867498,0.0
12938,16.32827561692451,0.0
12939,16.443579232854656,0.0
12940,16.482877713225747,0.0
12941,16.40327466837995,0.0
12942,16.293224821105632,0.0
12943,15.596714681688034,0.0
12944,15.706964672075832,0.0
12945,15.807076849623598,0.0
12946,15.93609416293689,0.0
12947,15.950386924791427,0.0
12948,15.891947715999931,0.0
12949,15.86693848174013,0.0
12950,15.67274576525488,0.0
12951,15.498013227163524,0.0
12952,15.62067987854887,0.0
12953,15.693447876338569,0.0
12954,15.619034058830067,0.0
12955,15.510942847085131,701.6659999999999
12956,15.480004865432825,0.0
12957,15.320476670826505,0.0
12958,15.23789598036666,0.0
12959,15.314910588453534,0.0
12960,15.429936210914368,0.0
12961,15.365198678306802,0.0
12962,15.29073135700681,0.0
12963,15.309986676294834,0.0
12965,15.137533295659564,0.0
12966,15.49036179628267,0.0
12967,15.461666246123185,0.0
12968,15.503574975730604,0.0
12969,15.506528641722578,0.0
12970,15.35923614061691,0.0
12971,15.129771984857054,0.0
12972,14.654488618887783,0.0
12973,334000.0,0.0
12974,71000.0,0.0
12975,290000.0,0.0
12976,13.502170106720037,0.0
12977,14.056101809045417,0.0
12978,14.394929533419809,0.0
12979,14.595294503688933,0.0
12980,15.152352298038622,0.0
12981,15.516798306476694,0.0
12982,15.686697314764526,1403.3319999999999
12983,15.753100619454564,701.6659999999999
12984,15.778277964555167,0.0
12985,15.550523469704379,2104.9979
12986,15.276680685693986,0.0
12987,15.564362700154593,1403.3319999999999
12988,15.333271901028551,2806.6639999999998
12989,15.670870764998533,2104.9979
12990,15.644565972501203,7718.3256
12991,15.629194747660447,14734.985
12992,15.432122872716649,11928.322
12993,15.182622354509355,8419.9915
12994,15.537741476540624,8419.9915
12995,15.5125931634677,25259.975000000002
12996,15.606102846301647,34381.630000000005
12997,15.691304909368613,28066.639
12998,15.66175837030467,51221.617
12999,15.433313585063978,56133.278
13000,15.309313351316712,57536.61
13001,15.56070256598747,59641.606999999996
13002,15.56523218966777,172609.84
13003,15.586216788207249,124896.54
13004,15.526421620030112,138929.86
13005,15.504129453047373,131913.2
13006,15.315133827605429,154366.51
13007,15.14682087488238,163488.16
13008,15.384334995802995,196466.48
13009,15.303910367754927,204184.8
13010,15.438457017739642,204184.8
13011,15.440034304821912,197168.13999999998
13012,15.460122738493478,206289.8
13013,15.24749528383574,199974.80000000002
13014,15.153140009570041,185239.82
13015,15.432122872716649,200676.47
13016,15.50486827821234,202781.47
13017,15.493167896186636,195764.81
13018,15.369858715407526,202781.47
13019,15.413483194595367,185941.49
13020,15.239100944675616,174714.83
13021,15.058512037774669,174013.16999999998
13022,15.210021321809851,156471.5
13023,15.258657966860198,171908.17
13024,15.334805139411657,143841.52
13025,15.303684608689911,141034.86000000002
13026,15.208035717281975,134719.86
13027,15.147348997279623,97531.56999999999
13028,15.088636500933696,105951.56
13029,15.216201045794678,117879.88
13030,15.223322007224633,105951.56
13031,15.204551394066545,94724.90999999999
13032,15.132990870893089,83498.25
13033,14.9929343351281,84199.91
13034,14.832913152739675,81393.25
13035,14.675442979359815,77884.92
13036,14.672051710061016,63149.94
13037,14.49961749841281,61044.94
13038,14.840476665272776,77884.92
13039,14.94368197249847,68061.6
13040,14.97239206922172,60343.273
13041,14.757469426450479,44204.958000000006
13042,14.666943144293086,45608.29
13043,14.8368821263897,39994.96000000001
13044,14.844415791605641,41398.29
13045,14.8300166999169,43503.292
13046,14.820544865704962,37889.96
13047,14.782114484084712,47011.619999999995
13048,14.554109479211109,28768.305
13049,14.429615072309161,22453.311999999998
13050,14.638369784220133,18944.98
13051,14.726588124876333,18243.315
13052,14.746887321267424,12629.988
13053,14.755908755654058,25961.641
13054,14.758248849412999,18944.98
13055,14.580978865220017,33679.966
13056,14.5111551174758,44906.623999999996
13057,14.625106996205195,49116.62
13058,14.63396837060117,38591.627
13059,14.635290829986122,39994.96000000001
13060,14.58376567483281,41398.29
13061,14.647114917021598,42099.956
13062,14.23422155071698,35784.964
13063,13.811503540582295,28066.639
13064,13.895246449343736,19646.646
13065,13.847978716155518,19646.646
13066,13.762110836088922,14734.985
13067,13.923468597135031,15436.651
13068,14.024150234763585,23856.644
13069,13.927946880948712,13331.654
13070,13.784020922864116,17541.649
13071,13.975928131158572,13331.654
13072,14.10743437149902,16839.983
13073,14.276095596208146,11226.655999999999
13074,14.19120419455172,14033.319000000001
13075,14.20349103015724,31574.97
13076,14.064712423020696,30873.302
13077,13.869999690217593,16839.983
13078,14.048209114476009,21049.978
13079,14.105191381581442,28768.305
13080,14.162640795773006,32276.634
13081,14.091626752769644,42099.956
13082,14.105939604026958,37889.96
13083,13.915356797910956,43503.292
13084,13.747232787874218,37889.96
13085,13.95266126795071,28768.305
13086,14.011900193662013,29469.97
13087,14.051373671575362,55431.61
13088,13.974223102361051,75078.26
13089,14.042646927360453,89111.58
13090,13.871891836579518,89813.25
13091,13.66932920519293,101741.57
13092,13.925262317980339,77884.92
13093,13.931515124192133,63149.94
13094,13.66932920519293,188046.49000000002
13095,13.617060838751888,101039.90000000001
13096,418000.0,106653.23
13097,502000.0,89813.25
13098,454000.0,105951.56
13099,13.470200785104238,89111.58
13100,13.558035621229783,111564.89
13101,13.584839999674324,148753.18000000002
13102,13.591117476312084,149454.85
13103,13.60479076121576,148051.52
13104,13.381647518543097,114371.55
13105,13.217675375388819,76481.59
13106,13.51440681653079,87006.584
13107,13.703462172723258,101039.90000000001
13108,13.672795409164552,117879.88
13109,13.96737376637968,108056.56
13110,13.577254637874743,127703.19999999998
13111,13.299674067415213,122089.88
13112,13.165424782571753,101741.57
13113,13.426904041847699,80691.58
13114,13.517105869857504,120686.546
13115,13.564483088506746,117178.22
13116,13.552847548877052,106653.23
13117,13.552847548877052,105951.56
13118,13.22672519452875,94023.23999999999
13119,486000.0,63851.59999999999
13120,13.301347705172173,72973.26
13121,13.47442911525415,59641.606999999996
13122,13.521140839642674,84199.91
13123,13.547632419997361,85603.25
13124,13.269059483669357,69464.93
13125,442000.0,0.0
13126,346000.0,111564.89
13127,13.214032390746006,72271.59
13128,13.339087971220277,67359.93
13129,13.390864159490155,74376.59000000001
13130,13.521140839642674,94023.23999999999
13131,13.597355791941425,65956.6
13132,13.277657974137664,51221.617
13133,459000.0,72271.59
13134,13.350297037805756,43503.292
13135,13.407543823396258,36486.63
13136,13.481436842589853,65956.6
13137,13.49116588426581,83498.25
13138,13.550243384129509,51221.617
13139,13.224921770781943,54028.28
13140,493000.0,35784.964
13141,13.426904041847699,28768.305
13142,13.541075028051122,40696.625
13143,13.538439983884853,54729.946
13144,13.577254637874743,64553.27
13145,13.583579761650238,42099.956
13146,13.353476685668044,51221.617
13147,13.204866440535003,39293.293
13148,13.511700458595241,30171.636000000002
13149,13.596111238258136,26663.307
13150,13.615840583835682,47011.619999999995
13151,13.66585094484938,43503.292
13152,13.752571823152559,44906.623999999996
13153,13.652992804936396,24558.31
13154,13.539758373899955,29469.97
13155,401000.0,29469.97
13156,395000.0,25259.975000000002
13157,373000.0,41398.29
13158,380000.0,40696.625
13159,375000.0,0.0
13160,250000.0,71569.93000000001
13161,180000.0,23154.978
13162,293000.0,14734.985
13163,303000.0,20348.312
13164,319000.0,31574.97
13165,308000.0,24558.31
13166,318000.0,30171.636000000002
13167,224000.0,17541.649
13168,177000.0,18243.315
13169,293000.0,18944.98
13170,329000.0,25961.641
13171,346000.0,27364.973
13172,321000.0,28066.639
13173,325000.0,28768.305
13174,225000.0,20348.312
13175,184000.0,19646.646
13176,309000.0,18243.315
13177,327000.0,22453.311999999998
13178,325000.0,32276.634
13179,298000.0,36486.63
13180,313000.0,30873.302
13181,231000.0,28768.305
13182,174000.0,18243.315
13183,270000.0,28066.639
13184,271000.0,21049.978
13185,272000.0,32978.3
13186,206000.0,30873.302
13187,198000.0,34381.630000000005
13188,146000.0,30171.636000000002
13189,122000.0,27364.973
13190,165000.0,21049.978
13191,173000.0,29469.97
13192,172000.0,28768.305
13193,159000.0,46309.955
13194,151000.0,26663.307
13195,47000.0,28066.639
13196,73000.0,27364.973
13197,97000.0,18944.98
13198,134000.0,32978.3
13199,153000.0,44204.958000000006
13200,132000.0,43503.292
13201,160000.0,57536.61
13202,141000.0,25259.975000000002
13203,95000.0,28768.305
13204,140000.0,22453.311999999998
13205,135000.0,33679.966
13206,142000.0,53326.614
13207,136000.0,144543.19
13208,146000.0,40696.625
13209,131000.0,30873.302
13210,95000.0,47713.287
13211,128000.0,23856.644
13212,139000.0,36486.63
13213,136000.0,40696.625
13214,143000.0,40696.625
13215,138000.0,37889.96
13216,55000.0,47713.287
13217,52000.0,28768.305
13218,67000.0,27364.973
13219,76000.0,40696.625
13220,57000.0,44204.958000000006
13221,68000.0,37889.96
13222,61000.0,62448.27
13223,95000.0,45608.29
13224,74000.0,47011.619999999995
13225,103000.0,31574.97
13226,109000.0,32276.634
13227,123000.0,25961.641
13228,110000.0,61044.94
13229,125000.0,58939.94
13230,116000.0,49116.62
13231,75000.0,40696.625
13232,101000.0,28066.639
13233,104000.0,37889.96
13234,106000.0,70868.26000000001
13235,109000.0,61044.94
13236,120000.0,41398.29
13237,103000.0,48414.952999999994
13238,73000.0,48414.952999999994
13239,94000.0,36486.63
13240,114000.0,41398.29
13241,98000.0,64553.27
13242,109000.0,44906.623999999996
13243,117000.0,58939.94
13244,95000.0,61746.605
13245,78000.0,49818.284999999996
13246,104000.0,40696.625
13247,105000.0,42801.626000000004
13248,109000.0,63851.59999999999
13249,103000.0,59641.606999999996
13250,112000.0,59641.606999999996
13251,115000.0,42099.956
13252,75000.0,27364.973
13253,103000.0,13331.654
13254,114000.0,55431.61
13255,122000.0,52624.95
13256,119000.0,50519.950000000004
13257,128000.0,46309.955
13258,119000.0,49116.62
13259,79000.0,35083.298
13260,129000.0,39293.293
13261,163000.0,54028.28
13262,183000.0,62448.27
13263,179000.0,45608.29
13264,221000.0,48414.952999999994
13265,173000.0,40696.625
13266,123000.0,37889.96
13267,163000.0,35784.964
13268,144000.0,8419.9915
13269,157000.0,76481.59
13270,136000.0,50519.950000000004
13271,138000.0,27364.973
13272,126000.0,31574.97
13273,87000.0,18243.315
13274,124000.0,9121.657
13275,103000.0,80691.58
13276,195000.0,47713.287
13277,138000.0,28066.639
13278,123000.0,36486.63
13279,156000.0,31574.97
13280,129000.0,29469.97
13281,253000.0,26663.307
13282,358000.0,33679.966
13283,496000.0,44906.623999999996
13284,13.513054553109397,117178.22
13285,13.826451487121803,118581.54999999999
13286,13.838251022450393,134018.2
13287,13.613395597831598,136123.2
13288,14.040253629363907,132614.87
13289,14.175281404646771,147349.85
13290,14.20687741782523,149454.85
13291,14.15412407184272,159278.16999999998
13292,14.077875591662238,181731.49
13293,13.75788250444911,206991.46
13294,13.441545570402797,221024.78
13295,13.733216401013184,252599.75
13296,14.94238663594926,318556.33999999997
13297,15.103365122132944,440646.23000000004
13298,14.636171498963927,586592.73
13299,14.637491049927531,627289.35
13300,14.059241526585625,917779.1
13301,13.679691980296456,960580.7
13302,14.103693255082613,978122.35
13303,13.960477193265989,993559.0
13304,13.890618958094434,1294573.7
13305,13.869999690217593,1570328.5
13306,13.825461878915961,1999748.0
13307,13.370786295963992,2670540.5999999996
13308,394000.0,3048037.0
13309,458000.0,2939278.8
13310,13.401510631691982,3109783.6
13311,13.523821802802145,3066280.4
13312,13.523821802802145,0.0
13313,14.001990954782066,0.0
13314,13.398480330934175,0.0
13315,473000.0,0.0
13316,14.011900193662013,0.0
13317,13.53314897324916,0.0
13318,13.399996629152975,0.0
13319,14.265949669063597,0.0
13320,420000.0,0.0
13321,9917.0,3150492.4
13322,11372.0,15.08967521071696
13323,11833.0,15.16763678015312
13324,6687.0,15.045469128640631
13325,5339.0,15.028374736607166
13326,2984.0,2879898.0
13327,2374.0,2705944.3000000003
13328,15633.0,2783257.0
13329,15176.0,2744600.8000000003
13330,32709.0,2628631.5999999996
13331,16536.0,2358037.2
13332,18555.0,2744600.8000000003
13333,20486.0,2048786.4
13334,21861.0,1932817.5
13335,14995.0,2048786.4
13336,33376.0,2126099.0
13337,30560.0,2068114.8
13338,28989.0,2145427.5
13339,16679.0,2164755.6
13340,87016.0,1758863.8
13341,77155.0,1836176.5
13342,108958.0,1507597.6
13343,104282.0,1874832.9
13344,88811.0,1642894.9
13345,60903.0,1778192.0
13346,70757.0,1855504.8
13347,62176.0,1874832.9
13348,48221.0,1932817.5
13349,52138.0,2416021.8000000003
13350,55503.0,2512662.6
13351,50099.0,2667288.0
13352,32910.0,2609303.5
13353,23251.0,2628631.5999999996
13354,61550.0,2338709.0
13355,85694.0,2319381.0
13356,90861.0,2435350.0
13357,119924.0,2319381.0
13358,130636.0,2416021.8000000003
13359,91937.0,2435350.0
13360,146193.0,2802585.4
13361,156476.0,3189148.7
13362,121862.0,2396693.7
13363,57498.0,15.039803414522545
13364,35254.0,14.987313238414156
13365,44905.0,15.126814769464762
13366,27036.0,3150492.4
13367,71586.0,2995867.0
13368,121315.0,15.31173710620898
13369,133394.0,15.362380763263781
13370,95127.0,15.378707653879019
13371,176643.0,15.507673976148793
13372,104858.0,15.456567982868822
